TradeDate,SettleDate,PortNum,Shortname,Longname,TransCd,chTrans_Description,Cusip,Ticker,Units,AssetPriceB,CommissionsLoc,IssueName1,MaturityDate,MoodyRating,AssetClass,AssetSubClass,GLDateBought,GLUnitCostB,LongDescription,ExDate,PayableDate,TXNMkVB,LongGL,ShortGL,StLongGL,StShortGL,status,RecodeDate,RatePerShare,TaxCd,TaxCdDesc,Amortization,checknum,ActName,Description,TRID,OrgTRID,Fees,Numerator,Denominator,OldUnits,NewUnits,MinSecClass,DescCD,category,subcategory,RuleNum,NetAmount,RGLFlag,UnknownDesc,SortOrderKey,PortfolioType
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,64058100,BK,333,63.12,0,BANK OF NEW YORK MELLON CORP,,N/A,Equities,Financials,1/1/1900 0:00,0,BANK OF NEW YORK MELLON CORP CASH DIVIDEND 333 SHARES @ 0.47 BANK OF NEW YORK MELLON CORP REC DT 07/22/2024 PAY DT 08/02/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/22/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/22/2024 0:00,0.47,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,BANK OF NEW YORK MELLON CORP,1-8/2/24-22-2,,0,,,,,3,183,Income,Cash Dividend,1,156.51,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,77.603,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 77.603 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-6,,0,,,,,92,183,Income,Cash Dividend,1,1.95,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,501.902,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 501.902 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-7,,0,,,,,92,183,Income,Cash Dividend,1,12.6,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,723.944,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 723.944 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-8,,0,,,,,92,183,Income,Cash Dividend,1,18.17,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,156.003,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 156.003 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-9,,0,,,,,92,183,Income,Cash Dividend,1,3.92,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,413.834,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 413.834 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-10,,0,,,,,92,183,Income,Cash Dividend,1,10.39,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,392.518,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 392.518 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-11,,0,,,,,92,183,Income,Cash Dividend,1,9.85,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,2242.965,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,242.965 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-12,,0,,,,,92,183,Income,Cash Dividend,1,56.3,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,897.184,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 897.184 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-13,,0,,,,,92,183,Income,Cash Dividend,1,22.52,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,2523.336,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,523.336 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-14,,0,,,,,92,183,Income,Cash Dividend,1,63.34,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,1444.473,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,444.473 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-15,,0,,,,,92,183,Income,Cash Dividend,1,36.26,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,6635.32,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 6,635.32 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-16,,0,,,,,92,183,Income,Cash Dividend,1,166.55,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,994.019,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 994.019 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-17,,0,,,,,92,183,Income,Cash Dividend,1,24.95,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,56063N881,MHYSX,13362.1,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 13,362.1 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Adam Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3432,,0,,,,,96,183,Income,Cash Dividend,1,358.1,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,24527400,ABCIX,31548.963,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 31,548.963 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-18,,0,,,,,92,183,Income,Cash Dividend,1,791.88,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,1,Additions to Account,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,CASH RECEIPT,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Adam Test,,1-8/2/24-53-13120,,0,,,,,1,1,Additions,Additions to Account,1,3.1,N,,1300,
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,7,Other,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,CASH DISBURSEMENT PAID TO THE GLENMEDE TRUST COMPANY N.A.,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Adam Test,PAID TO MANAGER,1-8/2/24-62-922,,0,,,,,1,7,Withdrawal By Owner,Other,1,-0.11,N,,3700,
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,7,Other,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,CASH DISBURSEMENT PAID TO THE GLENMEDE TRUST COMPANY N.A.,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Adam Test,PAID TO MANAGER,1-8/2/24-54-5,,0,,,,,1,7,Withdrawal By Owner,Other,1,-0.04,N,,3700,
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,1,Additions to Account,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,CASH RECEIPT,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Adam Test,,1-8/2/24-58-57,,0,,,,,1,1,Additions,Additions to Account,1,0.45,N,,1300,
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,56063N881,MHYSX,1,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 1 SHARE @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH: 0.03 REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION,7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Adam Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3433,,0,,,,,96,183,Income,Cash Dividend,1,0.03,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,64058100,BK,1584,63.12,0,BANK OF NEW YORK MELLON CORP,,N/A,Equities,Financials,1/1/1900 0:00,0,"BANK OF NEW YORK MELLON CORP CASH DIVIDEND 1,584 SHARES @ 0.47 BANK OF NEW YORK MELLON CORP CASH: 744.48 REC DT 07/22/2024 PAY DT 08/02/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION",7/22/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/22/2024 0:00,0.47,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,BANK OF NEW YORK MELLON CORP,1-8/2/24-22-3,,0,,,,,3,183,Income,Cash Dividend,1,744.48,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,690742101,OC,593,169.68,0,OWENS CORNING,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,OWENS CORNING CASH DIVIDEND 593 SHARES @ 0.6 OWENS CORNING CASH: 355.80 REC DT 07/15/2024 PAY DT 08/02/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION,7/15/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.6,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,OWENS CORNING,1-8/2/24-19-6,,0,,,,,3,183,Income,Cash Dividend,1,355.8,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,64058100,BK,2209,63.12,0,BANK OF NEW YORK MELLON CORP,,N/A,Equities,Financials,1/1/1900 0:00,0,"BANK OF NEW YORK MELLON CORP CASH DIVIDEND 2,209 SHARES @ 0.47 BANK OF NEW YORK MELLON CORP CASH: 1,038.23 REC DT 07/22/2024 PAY DT 08/02/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION",7/22/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/22/2024 0:00,0.47,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,BANK OF NEW YORK MELLON CORP,1-8/2/24-22-4,,0,,,,,3,183,Income,Cash Dividend,1,1038.23,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,690742101,OC,2522,169.68,0,OWENS CORNING,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,"OWENS CORNING CASH DIVIDEND 2,522 SHARES @ 0.6 OWENS CORNING CASH: 1,513.20 REC DT 07/15/2024 PAY DT 08/02/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION",7/15/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.6,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,OWENS CORNING,1-8/2/24-19-7,,0,,,,,3,183,Income,Cash Dividend,1,1513.2,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,690742101,OC,3831,169.68,0,OWENS CORNING,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,"OWENS CORNING CASH DIVIDEND 3,831 SHARES @ 0.6 OWENS CORNING CASH: 2,298.60 REC DT 07/15/2024 PAY DT 08/02/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION",7/15/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.6,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,OWENS CORNING,1-8/2/24-19-8,,0,,,,,3,183,Income,Cash Dividend,1,2298.6,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,183,Cash Dividend,690742101,OC,1961,169.68,0,OWENS CORNING,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,"OWENS CORNING CASH DIVIDEND 1,961 SHARES @ 0.6 OWENS CORNING CASH: 1,176.60 REC DT 07/15/2024 PAY DT 08/02/2024 REGISTERED IN MEMO POST REGISTRATION ONLY THIS IS A MEMO POST TRANSACTION",7/15/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.6,5,ORDINARY QUALIFYING DIVIDENDS,,,Adam Test,OWENS CORNING,1-8/2/24-19-9,,0,,,,,3,183,Income,Cash Dividend,1,1176.6,N,,1600,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,125,Sales,F21107101,CSTM,4313,15.88,0,CONSTELLIUM SE,,N/A,Equities,Other Assets,1/1/1900 0:00,-19.17,"CONSTELLIUM SE SOLD 4,313 SHARES CONSTELLIUM SE TRADE 08/02/2024 SETTLE 08/05/2024 AT MEMO POST TRADE REF # 08/02/2024-200-1068 CLEARS WITH: 88888 - ACS MODEL BROKER  4,313 UNITS @ 15.88 GROSS AMOUNT:              68,490.44 SEC FEE:                        1.91- NET SETTLEMENT:            68,488.53 FED SHORT TERM LOSS:     14,191.68 STATE LONG TERM LOSS:    14,191.68 RCBL # 08/02/2024-200-1326",1/1/1900 0:00,1/1/1900 0:00,68490.44,0,-14191.68,-14191.68,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Adam Test,CONSTELLIUM SE,1-8/2/24-151-802,,-1.91,,,,,90,125,Sales,Sales,11,68488.53,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,125,Sales,556099109,MGNX,30418,3.82,0,MACROGENICS INC COM,,N/A,Equities,Financials,1/1/1900 0:00,-4.980521,"MACROGENICS INC COM SOLD 30,418 SHARES MACROGENICS INC COM TRADE 08/02/2024 SETTLE 08/05/2024 AT MEMO POST TRADE REF # 08/02/2024-200-1062 CLEARS WITH: 88888 - ACS MODEL BROKER  30,418 UNITS @ 3.82 GROSS AMOUNT:             116,196.76 SEC FEE:                        3.24- NET SETTLEMENT:           116,193.52 FED SHORT TERM LOSS:     35,303.96 STATE LONG TERM LOSS:    35,303.96 RCBL # 08/02/2024-200-1323",1/1/1900 0:00,1/1/1900 0:00,116196.76,0,-35303.96,-35303.96,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Adam Test,MACROGENICS INC COM,1-8/2/24-151-796,,-3.24,,,,,3,125,Sales,Sales,11,116193.52,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,124,Purchases,984241109,YMAB,20718,11.48,0,Y-MABS THERAPEUTICS INC,,N/A,Equities,Health Care,1/1/1900 0:00,11.48,"Y-MABS THERAPEUTICS INC PURCHASED 20,718 SHARES Y-MABS THERAPEUTICS INC TRADE 08/02/2024 SETTLE 08/05/2024 AT MEMO POST TRADE REF # 08/02/2024-200-1085 CLEARS WITH: 88888 - ACS MODEL BROKER  20,718 UNITS @ 11.48 PYBL # 08/02/2024-200-635 PYBL AMNT: 237,842.64 SECURITY PURCHASES EH#2147316 THIS IS A MEMO POST TRANSACTION",1/1/1900 0:00,1/1/1900 0:00,-237842.64,0,0,0,0,Original,1/1/1900 0:00,,660,PURCHASE OF A SECURITY,,,Adam Test,Y-MABS THERAPEUTICS INC,1-8/2/24-151-819,,0,,,,,3,124,Purchases,Purchases,0,-237842.64,N,,100,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,125,Sales,68554V108,OSUR,27944,4.33,0,ORASURE TECHNOLOGIES INC,,N/A,Equities,Health Care,1/1/1900 0:00,-8.29,"ORASURE TECHNOLOGIES INC SOLD 27,944 SHARES ORASURE TECHNOLOGIES INC TRADE 08/02/2024 SETTLE 08/05/2024 AT MEMO POST TRADE REF # 08/02/2024-200-1072 CLEARS WITH: 88888 - ACS MODEL BROKER  27,944 UNITS @ 4.33 GROSS AMOUNT:             120,997.52 SEC FEE:                        3.37- NET SETTLEMENT:           120,994.15 FED SHORT TERM LOSS:     110,661.61 STATE LONG TERM LOSS:    110,661.61 RCBL # 08/02/2024-200-1329",1/1/1900 0:00,1/1/1900 0:00,120997.52,0,-110661.61,-110661.61,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Adam Test,ORASURE TECHNOLOGIES INC,1-8/2/24-151-806,,-3.37,,,,,3,125,Sales,Sales,11,120994.15,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,125,Sales,53115L104,LBRT,7723,21.32,0,LIBERTY OILFIELD SVCS INC,,N/A,Equities,Energy,1/1/1900 0:00,-15.28,"LIBERTY OILFIELD SVCS INC SOLD 7,723 SHARES LIBERTY OILFIELD SVCS INC TRADE 08/02/2024 SETTLE 08/05/2024 AT MEMO POST TRADE REF # 08/02/2024-200-1067 CLEARS WITH: 88888 - ACS MODEL BROKER  7,723 UNITS @ 21.32 GROSS AMOUNT:             164,654.36 SEC FEE:                        4.58- NET SETTLEMENT:           164,649.78 FED LONG TERM GAIN:      46,642.34 STATE LONG TERM GAIN:    46,642.34 RCBL # 08/02/2024-200-1325",1/1/1900 0:00,1/1/1900 0:00,164654.36,46642.34,0,46642.34,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Adam Test,LIBERTY OILFIELD SVCS INC,1-8/2/24-151-801,,-4.58,,,,,3,125,Sales,Sales,11,164649.78,Y,,500,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-01-1/1.4,Adam Test Equity SMA PRI,Adam Test Equity SMA PRI,124,Purchases,6739106,ADUS,1956,120.21,0,ADDUS HOMECARE CORP,,N/A,Equities,Health Care,1/1/1900 0:00,120.21,"ADDUS HOMECARE CORP PURCHASED 1,956 SHARES ADDUS HOMECARE CORP TRADE 08/02/2024 SETTLE 08/05/2024 AT MEMO POST TRADE REF # 08/02/2024-200-1087 CLEARS WITH: 88888 - ACS MODEL BROKER  1,956 UNITS @ 120.21 PYBL # 08/02/2024-200-637 PYBL AMNT: 235,130.76 SECURITY PURCHASES EH#2147316 THIS IS A MEMO POST TRANSACTION",1/1/1900 0:00,1/1/1900 0:00,-235130.76,0,0,0,0,Original,1/1/1900 0:00,,660,PURCHASE OF A SECURITY,,,Adam Test,ADDUS HOMECARE CORP,1-8/2/24-151-821,,0,,,,,3,124,Purchases,Purchases,0,-235130.76,N,,100,Principal
